index,ellipse_angle_deg,ellipse_angle_derivative
7432,32.47,0.8900000000000006
7441,33.6,1.1300000000000026
7450,35.39,1.7899999999999991
7461,33.29,-2.1000000000000014
7471,32.61,-0.6799999999999997
7480,33.03,0.4200000000000017
7489,34.83,1.7999999999999972
7498,33.91,-0.9200000000000017
7508,34.75,0.8400000000000034
7518,38.14,3.3900000000000006
7526,39.63,1.490000000000002
7536,38.14,-1.490000000000002
7545,33.57,-4.57
7555,35.02,1.4500000000000028
7564,35.4,0.37999999999999545
7573,34.81,-0.5899999999999963
7582,35.23,0.4199999999999946
7591,35.45,0.22000000000000597
7602,35.09,-0.35999999999999943
7610,32.87,-2.220000000000006
7620,34.66,1.7899999999999991
7629,34.92,0.2600000000000051
7638,32.61,-2.3100000000000023
7647,30.18,-2.4299999999999997
7656,31.63,1.4499999999999993
7666,32.02,0.3900000000000041
7675,31.63,-0.3900000000000041
7684,32.63,1.0000000000000036
7693,33.22,0.5899999999999963
7702,32.53,-0.6899999999999977
7711,78.57,46.03999999999999
7722,31.77,-46.8
7731,32.47,0.6999999999999993
7741,32.81,0.3400000000000034
7750,34.53,1.7199999999999989
7759,33.83,-0.7000000000000028
7768,34.19,0.35999999999999943
7777,33.62,-0.5700000000000003
7788,32.11,-1.509999999999998
7798,34.12,2.009999999999998
7809,32.55,-1.5700000000000003
7819,33.77,1.220000000000006
7828,32.15,-1.6200000000000045
7839,27.84,-4.309999999999999
7848,27.37,-0.46999999999999886
7857,26.88,-0.490000000000002
7866,29.53,2.650000000000002
7876,30.6,1.0700000000000003
7885,29.74,-0.860000000000003
7894,30.48,0.740000000000002
7903,30.67,0.19000000000000128
7914,31.52,0.8499999999999979
7923,30.01,-1.509999999999998
7933,30.03,0.019999999999999574
7954,31.97,1.9399999999999977
7963,33.0,1.0300000000000011
7973,31.05,-1.9499999999999993
7983,30.62,-0.4299999999999997
7993,32.01,1.389999999999997
8002,30.13,-1.879999999999999
8011,30.63,0.5
8020,29.77,-0.8599999999999994
8031,30.05,0.28000000000000114
8040,29.87,-0.17999999999999972
8050,31.7,1.8299999999999983
8059,29.83,-1.870000000000001
8068,28.82,-1.009999999999998
8077,28.07,-0.75
8086,29.05,0.9800000000000004
8095,27.08,-1.9700000000000024
8106,28.05,0.9700000000000024
8115,27.47,-0.5800000000000018
8124,27.75,0.28000000000000114
8133,28.76,1.0100000000000016
8143,28.84,0.0799999999999983
8152,25.91,-2.9299999999999997
8163,26.76,0.8500000000000014
8172,27.82,1.0599999999999987
8182,28.51,0.6900000000000013
8191,31.29,2.7799999999999976
8202,32.59,1.3000000000000043
8212,32.85,0.259999999999998
8223,34.34,1.490000000000002
8232,34.73,0.38999999999999346
8241,32.69,-2.039999999999999
8251,29.29,-3.3999999999999986
8260,30.52,1.2300000000000004
8271,29.43,-1.0899999999999999
8283,29.66,0.23000000000000043
8292,31.15,1.4899999999999984
8302,31.05,-0.09999999999999787
8311,30.06,-0.990000000000002
8320,27.94,-2.1199999999999974
8329,29.58,1.639999999999997
8340,31.07,1.490000000000002
